#DUALANTENNAHEADINGA,COM1_1,0,50.0,FINESTEERING,2121,299352.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.978764772,97.283775330,-0.042816162,0.0,0.057393141,0.101939708,"T28M",33,25,25,22,04,01,30,33*19660dd2
#DUALANTENNAHEADINGA,COM1_1,0,50.0,FINESTEERING,2121,299353.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.978662252,97.276016235,-0.022979736,0.0,0.057645224,0.102100216,"T28M",33,25,25,22,04,01,30,33*d5907093
#DUALANTENNAHEADINGA,COM1_1,0,50.0,FINESTEERING,2121,299354.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.977462292,97.265411377,-0.043304443,0.0,0.058915213,0.104407594,"T28M",33,26,26,22,04,01,30,33*48c86360
#DUALANTENNAHEADINGA,COM1_1,0,50.0,FINESTEERING,2121,299355.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.979291916,97.286705017,-0.033081055,0.0,0.058495983,0.103684783,"T28M",32,26,26,22,04,01,30,33*43aae766
#DUALANTENNAHEADINGA,COM1_1,0,53.0,FINESTEERING,2121,299356.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.977972746,97.296951294,0.003686486,0.0,0.058089949,0.102805123,"T28M",32,26,26,22,04,01,30,33*157b8da4
#DUALANTENNAHEADINGA,COM1_1,0,53.0,FINESTEERING,2121,299357.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.979153156,97.310295105,-0.019866943,0.0,0.057525203,0.101887763,"T28M",32,26,26,22,04,01,30,33*6af40589
#DUALANTENNAHEADINGA,COM1_1,0,51.5,FINESTEERING,2121,299358.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.979087114,97.315208435,-0.023986816,0.0,0.058453739,0.102803096,"T28M",32,26,26,22,04,01,30,33*34edad48
#DUALANTENNAHEADINGA,COM1_1,0,51.5,FINESTEERING,2121,299359.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.979205132,97.296005249,-0.005676270,0.0,0.058356773,0.102508657,"T28M",32,25,25,22,04,01,30,33*74f274bd
#DUALANTENNAHEADINGA,COM1_1,0,54.0,FINESTEERING,2121,299360.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.979660511,97.298812866,0.022843648,0.0,0.057965916,0.102077574,"T28M",32,26,26,23,04,01,30,33*31a45e6f
#DUALANTENNAHEADINGA,COM1_1,0,54.5,FINESTEERING,2121,299361.000,02000000,d426,15823;SOL_COMPUTED,NARROW_INT,3.978532791,97.300239563,0.012212506,0.0,0.058754388,0.102994733,"T28M",32,25,25,22,04,01,30,33*172f2464
